Date,Station,Duty Window Number,Rank,Fleet,Season,IrOps,Month,Month Number,Weekday,Weekday Number,Duty Window,Pairing Start Count,Multi-Day Pairing Count,INT Pairing Count,Standby Activation Count,Multi-Day Pairing Ratio,INT Pairing Ratio,Activation Rate
11-01-2026,DEL,2,FO,Airbus,1,1,January,1,Sunday,6,04-Aug,47,10,3,8,0.2128,0.0638,0.1702
11-01-2026,DEL,3,CP,Airbus,1,1,January,1,Sunday,6,08-Dec,52,11,7,15,0.2115,0.1346,0.2885
11-01-2026,DEL,3,FO,Airbus,1,1,January,1,Sunday,6,08-Dec,38,6,4,7,0.1579,0.1053,0.1842
11-01-2026,DEL,4,CP,Airbus,1,1,January,1,Sunday,6,Dec-16,49,14,5,15,0.2857,0.102,0.3061
11-01-2026,DEL,4,FO,Airbus,1,1,January,1,Sunday,6,Dec-16,44,12,7,9,0.2727,0.1591,0.2045
11-01-2026,DEL,5,CP,Airbus,1,1,January,1,Sunday,6,16-20,56,10,2,6,0.1786,0.0357,0.1071
11-01-2026,DEL,5,FO,Airbus,1,1,January,1,Sunday,6,16-20,35,6,1,3,0.1714,0.0286,0.0857
11-01-2026,DEL,6,CP,Airbus,1,1,January,1,Sunday,6,20-24,15,7,6,2,0.4667,0.4,0.1333
11-01-2026,DEL,6,FO,Airbus,1,1,January,1,Sunday,6,20-24,12,5,5,4,0.4167,0.4167,0.3333
12-01-2026,DEL,1,CP,Airbus,1,1,January,1,Monday,0,0-4,5,3,1,0,0.6,0.2,0
12-01-2026,DEL,1,FO,Airbus,1,1,January,1,Monday,0,0-4,3,1,1,0,0.3333,0.3333,0
12-01-2026,DEL,2,CP,Airbus,1,1,January,1,Monday,0,04-Aug,60,15,6,7,0.25,0.1,0.1167
12-01-2026,DEL,2,FO,Airbus,1,1,January,1,Monday,0,04-Aug,52,12,5,9,0.2308,0.0962,0.1731
12-01-2026,DEL,3,CP,Airbus,1,1,January,1,Monday,0,08-Dec,40,10,10,8,0.25,0.25,0.2
12-01-2026,DEL,3,FO,Airbus,1,1,January,1,Monday,0,08-Dec,40,6,5,12,0.15,0.125,0.3
12-01-2026,DEL,4,CP,Airbus,1,1,January,1,Monday,0,Dec-16,45,14,4,15,0.3111,0.0889,0.3333
12-01-2026,DEL,4,FO,Airbus,1,1,January,1,Monday,0,Dec-16,45,8,4,8,0.1778,0.0889,0.1778
12-01-2026,DEL,5,CP,Airbus,1,1,January,1,Monday,0,16-20,42,14,4,8,0.3333,0.0952,0.1905
12-01-2026,DEL,5,FO,Airbus,1,1,January,1,Monday,0,16-20,46,7,2,8,0.1522,0.0435,0.1739
12-01-2026,DEL,6,CP,Airbus,1,1,January,1,Monday,0,20-24,19,8,6,3,0.4211,0.3158,0.1579
12-01-2026,DEL,6,FO,Airbus,1,1,January,1,Monday,0,20-24,37,10,6,3,0.2703,0.1622,0.0811
13-01-2026,DEL,1,CP,Airbus,1,1,January,1,Tuesday,1,0-4,5,2,1,0,0.4,0.2,0
13-01-2026,DEL,1,FO,Airbus,1,1,January,1,Tuesday,1,0-4,5,2,1,1,0.4,0.2,0.2
13-01-2026,DEL,2,CP,Airbus,1,1,January,1,Tuesday,1,04-Aug,51,11,4,8,0.2157,0.0784,0.1569
13-01-2026,DEL,2,FO,Airbus,1,1,January,1,Tuesday,1,04-Aug,44,7,3,7,0.1591,0.0682,0.1591
13-01-2026,DEL,3,CP,Airbus,1,1,January,1,Tuesday,1,08-Dec,47,7,6,11,0.1489,0.1277,0.234
13-01-2026,DEL,3,FO,Airbus,1,1,January,1,Tuesday,1,08-Dec,39,5,6,7,0.1282,0.1538,0.1795
13-01-2026,DEL,4,CP,Airbus,1,1,January,1,Tuesday,1,Dec-16,49,11,6,12,0.2245,0.1224,0.2449
13-01-2026,DEL,4,FO,Airbus,1,1,January,1,Tuesday,1,Dec-16,51,9,6,17,0.1765,0.1176,0.3333
13-01-2026,DEL,5,CP,Airbus,1,1,January,1,Tuesday,1,16-20,44,13,3,11,0.2955,0.0682,0.25
13-01-2026,DEL,5,FO,Airbus,1,1,January,1,Tuesday,1,16-20,43,8,2,7,0.186,0.0465,0.1628
13-01-2026,DEL,6,CP,Airbus,1,1,January,1,Tuesday,1,20-24,15,6,5,4,0.4,0.3333,0.2667
13-01-2026,DEL,6,FO,Airbus,1,1,January,1,Tuesday,1,20-24,27,5,5,1,0.1852,0.1852,0.037
14-01-2026,DEL,1,CP,Airbus,1,1,January,1,Wednesday,2,0-4,4,1,1,1,0.25,0.25,0.25
14-01-2026,DEL,1,FO,Airbus,1,1,January,1,Wednesday,2,0-4,4,1,1,1,0.25,0.25,0.25
14-01-2026,DEL,2,CP,Airbus,1,1,January,1,Wednesday,2,04-Aug,46,10,5,6,0.2174,0.1087,0.1304
14-01-2026,DEL,2,FO,Airbus,1,1,January,1,Wednesday,2,04-Aug,51,9,3,7,0.1765,0.0588,0.1373
14-01-2026,DEL,3,CP,Airbus,1,1,January,1,Wednesday,2,08-Dec,45,11,8,8,0.2444,0.1778,0.1778
14-01-2026,DEL,3,FO,Airbus,1,1,January,1,Wednesday,2,08-Dec,47,5,6,10,0.1064,0.1277,0.2128
14-01-2026,DEL,4,CP,Airbus,1,1,January,1,Wednesday,2,Dec-16,53,16,6,11,0.3019,0.1132,0.2075
14-01-2026,DEL,4,FO,Airbus,1,1,January,1,Wednesday,2,Dec-16,54,12,5,16,0.2222,0.0926,0.2963
14-01-2026,DEL,5,CP,Airbus,1,1,January,1,Wednesday,2,16-20,50,12,4,7,0.24,0.08,0.14
14-01-2026,DEL,5,FO,Airbus,1,1,January,1,Wednesday,2,16-20,49,13,4,5,0.2653,0.0816,0.102
14-01-2026,DEL,6,CP,Airbus,1,1,January,1,Wednesday,2,20-24,21,11,6,5,0.5238,0.2857,0.2381
14-01-2026,DEL,6,FO,Airbus,1,1,January,1,Wednesday,2,20-24,14,8,6,1,0.5714,0.4286,0.0714
15-01-2026,DEL,1,CP,Airbus,1,1,January,1,Thursday,3,0-4,5,2,1,1,0.4,0.2,0.2
15-01-2026,DEL,1,FO,Airbus,1,1,January,1,Thursday,3,0-4,6,2,1,0,0.3333,0.1667,0
15-01-2026,DEL,2,CP,Airbus,1,1,January,1,Thursday,3,04-Aug,50,17,5,8,0.34,0.1,0.16
15-01-2026,DEL,2,FO,Airbus,1,1,January,1,Thursday,3,04-Aug,57,12,4,9,0.2105,0.0702,0.1579
15-01-2026,DEL,3,CP,Airbus,1,1,January,1,Thursday,3,08-Dec,40,10,7,6,0.25,0.175,0.15
15-01-2026,DEL,3,FO,Airbus,1,1,January,1,Thursday,3,08-Dec,44,5,6,7,0.1136,0.1364,0.1591
15-01-2026,DEL,4,CP,Airbus,1,1,January,1,Thursday,3,Dec-16,51,11,5,9,0.2157,0.098,0.1765
15-01-2026,DEL,4,FO,Airbus,1,1,January,1,Thursday,3,Dec-16,50,7,5,11,0.14,0.1,0.22
15-01-2026,DEL,5,CP,Airbus,1,1,January,1,Thursday,3,16-20,45,16,4,6,0.3556,0.0889,0.1333
15-01-2026,DEL,5,FO,Airbus,1,1,January,1,Thursday,3,16-20,47,10,2,12,0.2128,0.0426,0.2553
15-01-2026,DEL,6,CP,Airbus,1,1,January,1,Thursday,3,20-24,15,7,6,3,0.4667,0.4,0.2
15-01-2026,DEL,6,FO,Airbus,1,1,January,1,Thursday,3,20-24,17,8,6,5,0.4706,0.3529,0.2941
16-01-2026,DEL,1,CP,Airbus,1,1,January,1,Friday,4,0-4,5,2,0,1,0.4,0,0.2
16-01-2026,DEL,1,FO,Airbus,1,1,January,1,Friday,4,0-4,5,2,0,1,0.4,0,0.2
16-01-2026,DEL,2,CP,Airbus,1,1,January,1,Friday,4,04-Aug,47,15,3,7,0.3191,0.0638,0.1489
16-01-2026,DEL,2,FO,Airbus,1,1,January,1,Friday,4,04-Aug,41,11,4,4,0.2683,0.0976,0.0976
16-01-2026,DEL,3,CP,Airbus,1,1,January,1,Friday,4,08-Dec,52,11,7,5,0.2115,0.1346,0.0962
16-01-2026,DEL,3,FO,Airbus,1,1,January,1,Friday,4,08-Dec,39,6,6,5,0.1538,0.1538,0.1282
16-01-2026,DEL,4,CP,Airbus,1,1,January,1,Friday,4,Dec-16,62,20,6,6,0.3226,0.0968,0.0968
16-01-2026,DEL,4,FO,Airbus,1,1,January,1,Friday,4,Dec-16,47,9,4,9,0.1915,0.0851,0.1915
16-01-2026,DEL,5,CP,Airbus,1,1,January,1,Friday,4,16-20,46,20,5,8,0.4348,0.1087,0.1739
16-01-2026,DEL,5,FO,Airbus,1,1,January,1,Friday,4,16-20,46,12,3,7,0.2609,0.0652,0.1522
16-01-2026,DEL,6,CP,Airbus,1,1,January,1,Friday,4,20-24,14,9,6,2,0.6429,0.4286,0.1429
16-01-2026,DEL,6,FO,Airbus,1,1,January,1,Friday,4,20-24,21,10,7,3,0.4762,0.3333,0.1429
17-01-2026,DEL,1,CP,Airbus,1,1,January,1,Saturday,5,0-4,7,4,2,0,0.5714,0.2857,0
17-01-2026,DEL,1,FO,Airbus,1,1,January,1,Saturday,5,0-4,5,2,2,0,0.4,0.4,0
17-01-2026,DEL,2,CP,Airbus,1,1,January,1,Saturday,5,04-Aug,55,18,5,5,0.3273,0.0909,0.0909
17-01-2026,DEL,2,FO,Airbus,1,1,January,1,Saturday,5,04-Aug,47,10,3,7,0.2128,0.0638,0.1489
17-01-2026,DEL,3,CP,Airbus,1,1,January,1,Saturday,5,08-Dec,50,9,5,5,0.18,0.1,0.1
17-01-2026,DEL,3,FO,Airbus,1,1,January,1,Saturday,5,08-Dec,36,3,4,8,0.0833,0.1111,0.2222
17-01-2026,DEL,4,CP,Airbus,1,1,January,1,Saturday,5,Dec-16,50,15,5,7,0.3,0.1,0.14
17-01-2026,DEL,4,FO,Airbus,1,1,January,1,Saturday,5,Dec-16,50,12,6,11,0.24,0.12,0.22
17-01-2026,DEL,5,CP,Airbus,1,1,January,1,Saturday,5,16-20,38,12,3,4,0.3158,0.0789,0.1053
17-01-2026,DEL,5,FO,Airbus,1,1,January,1,Saturday,5,16-20,50,13,4,10,0.26,0.08,0.2
17-01-2026,DEL,6,CP,Airbus,1,1,January,1,Saturday,5,20-24,13,7,6,3,0.5385,0.4615,0.2308
17-01-2026,DEL,6,FO,Airbus,1,1,January,1,Saturday,5,20-24,13,5,6,0,0.3846,0.4615,0
18-01-2026,DEL,1,CP,Airbus,1,1,January,1,Sunday,6,0-4,6,2,1,2,0.3333,0.1667,0.3333
18-01-2026,DEL,1,FO,Airbus,1,1,January,1,Sunday,6,0-4,7,5,1,1,0.7143,0.1429,0.1429
18-01-2026,DEL,2,CP,Airbus,1,1,January,1,Sunday,6,04-Aug,48,13,5,2,0.2708,0.1042,0.0417
18-01-2026,DEL,2,FO,Airbus,1,1,January,1,Sunday,6,04-Aug,42,11,4,4,0.2619,0.0952,0.0952
18-01-2026,DEL,3,CP,Airbus,1,1,January,1,Sunday,6,08-Dec,55,15,9,11,0.2727,0.1636,0.2
18-01-2026,DEL,3,FO,Airbus,1,1,January,1,Sunday,6,08-Dec,43,9,5,11,0.2093,0.1163,0.2558
18-01-2026,DEL,4,CP,Airbus,1,1,January,1,Sunday,6,Dec-16,48,18,6,4,0.375,0.125,0.0833
18-01-2026,DEL,4,FO,Airbus,1,1,January,1,Sunday,6,Dec-16,46,11,5,7,0.2391,0.1087,0.1522
18-01-2026,DEL,5,CP,Airbus,1,1,January,1,Sunday,6,16-20,44,13,1,7,0.2955,0.0227,0.1591
18-01-2026,DEL,5,FO,Airbus,1,1,January,1,Sunday,6,16-20,48,12,3,7,0.25,0.0625,0.1458
18-01-2026,DEL,6,CP,Airbus,1,1,January,1,Sunday,6,20-24,15,7,6,2,0.4667,0.4,0.1333
18-01-2026,DEL,6,FO,Airbus,1,1,January,1,Sunday,6,20-24,15,5,6,3,0.3333,0.4,0.2
19-01-2026,DEL,1,CP,Airbus,1,1,January,1,Monday,0,0-4,14,6,1,2,0.4286,0.0714,0.1429
19-01-2026,DEL,1,FO,Airbus,1,1,January,1,Monday,0,0-4,4,1,1,0,0.25,0.25,0
19-01-2026,DEL,2,CP,Airbus,1,1,January,1,Monday,0,04-Aug,43,17,7,12,0.3953,0.1628,0.2791
19-01-2026,DEL,2,FO,Airbus,1,1,January,1,Monday,0,04-Aug,45,18,5,9,0.4,0.1111,0.2
19-01-2026,DEL,3,CP,Airbus,1,1,January,1,Monday,0,08-Dec,25,7,2,2,0.28,0.08,0.08
19-01-2026,DEL,3,FO,Airbus,1,1,January,1,Monday,0,08-Dec,22,5,2,5,0.2273,0.0909,0.2273
19-01-2026,DEL,4,CP,Airbus,1,1,January,1,Monday,0,Dec-16,59,26,8,10,0.4407,0.1356,0.1695
19-01-2026,DEL,4,FO,Airbus,1,1,January,1,Monday,0,Dec-16,48,12,4,6,0.25,0.0833,0.125
19-01-2026,DEL,5,CP,Airbus,1,1,January,1,Monday,0,16-20,40,11,2,6,0.275,0.05,0.15
19-01-2026,DEL,5,FO,Airbus,1,1,January,1,Monday,0,16-20,55,8,2,12,0.1455,0.0364,0.2182
19-01-2026,DEL,6,CP,Airbus,1,1,January,1,Monday,0,20-24,22,10,6,3,0.4545,0.2727,0.1364
19-01-2026,DEL,6,FO,Airbus,1,1,January,1,Monday,0,20-24,20,8,7,2,0.4,0.35,0.1
20-01-2026,DEL,1,CP,Airbus,1,1,January,1,Tuesday,1,0-4,6,3,1,1,0.5,0.1667,0.1667
20-01-2026,DEL,1,FO,Airbus,1,1,January,1,Tuesday,1,0-4,5,2,1,1,0.4,0.2,0.2
20-01-2026,DEL,2,CP,Airbus,1,1,January,1,Tuesday,1,04-Aug,46,19,8,11,0.413,0.1739,0.2391
20-01-2026,DEL,2,FO,Airbus,1,1,January,1,Tuesday,1,04-Aug,44,14,6,8,0.3182,0.1364,0.1818
20-01-2026,DEL,3,CP,Airbus,1,1,January,1,Tuesday,1,08-Dec,25,6,3,5,0.24,0.12,0.2
20-01-2026,DEL,3,FO,Airbus,1,1,January,1,Tuesday,1,08-Dec,18,2,2,2,0.1111,0.1111,0.1111
20-01-2026,DEL,4,CP,Airbus,1,1,January,1,Tuesday,1,Dec-16,60,25,6,8,0.4167,0.1,0.1333
20-01-2026,DEL,4,FO,Airbus,1,1,January,1,Tuesday,1,Dec-16,50,10,6,11,0.2,0.12,0.22
20-01-2026,DEL,5,CP,Airbus,1,1,January,1,Tuesday,1,16-20,41,12,3,7,0.2927,0.0732,0.1707
20-01-2026,DEL,5,FO,Airbus,1,1,January,1,Tuesday,1,16-20,53,10,3,7,0.1887,0.0566,0.1321
20-01-2026,DEL,6,CP,Airbus,1,1,January,1,Tuesday,1,20-24,17,8,6,3,0.4706,0.3529,0.1765
20-01-2026,DEL,6,FO,Airbus,1,1,January,1,Tuesday,1,20-24,24,6,5,4,0.25,0.2083,0.1667
21-01-2026,DEL,1,CP,Airbus,1,1,January,1,Wednesday,2,0-4,5,3,1,0,0.6,0.2,0
21-01-2026,DEL,1,FO,Airbus,1,1,January,1,Wednesday,2,0-4,4,2,1,1,0.5,0.25,0.25
21-01-2026,DEL,2,CP,Airbus,1,1,January,1,Wednesday,2,04-Aug,46,16,6,5,0.3478,0.1304,0.1087
21-01-2026,DEL,2,FO,Airbus,1,1,January,1,Wednesday,2,04-Aug,40,11,4,7,0.275,0.1,0.175
21-01-2026,DEL,3,CP,Airbus,1,1,January,1,Wednesday,2,08-Dec,32,11,2,8,0.3438,0.0625,0.25
21-01-2026,DEL,3,FO,Airbus,1,1,January,1,Wednesday,2,08-Dec,18,6,2,5,0.3333,0.1111,0.2778
21-01-2026,DEL,4,CP,Airbus,1,1,January,1,Wednesday,2,Dec-16,59,18,6,6,0.3051,0.1017,0.1017
21-01-2026,DEL,4,FO,Airbus,1,1,January,1,Wednesday,2,Dec-16,47,12,5,11,0.2553,0.1064,0.234
21-01-2026,DEL,5,CP,Airbus,1,1,January,1,Wednesday,2,16-20,37,14,5,6,0.3784,0.1351,0.1622
21-01-2026,DEL,5,FO,Airbus,1,1,January,1,Wednesday,2,16-20,44,9,4,9,0.2045,0.0909,0.2045
21-01-2026,DEL,6,CP,Airbus,1,1,January,1,Wednesday,2,20-24,16,8,6,3,0.5,0.375,0.1875
21-01-2026,DEL,6,FO,Airbus,1,1,January,1,Wednesday,2,20-24,19,7,6,5,0.3684,0.3158,0.2632
22-01-2026,DEL,1,CP,Airbus,1,1,January,1,Thursday,3,0-4,10,6,1,1,0.6,0.1,0.1
22-01-2026,DEL,1,FO,Airbus,1,1,January,1,Thursday,3,0-4,6,4,1,0,0.6667,0.1667,0
22-01-2026,DEL,2,CP,Airbus,1,1,January,1,Thursday,3,04-Aug,44,18,5,6,0.4091,0.1136,0.1364
22-01-2026,DEL,2,FO,Airbus,1,1,January,1,Thursday,3,04-Aug,46,16,5,7,0.3478,0.1087,0.1522
22-01-2026,DEL,3,CP,Airbus,1,1,January,1,Thursday,3,08-Dec,27,4,3,3,0.1481,0.1111,0.1111
22-01-2026,DEL,3,FO,Airbus,1,1,January,1,Thursday,3,08-Dec,17,3,2,2,0.1765,0.1176,0.1176
22-01-2026,DEL,4,CP,Airbus,1,1,January,1,Thursday,3,Dec-16,60,19,7,10,0.3167,0.1167,0.1667
22-01-2026,DEL,4,FO,Airbus,1,1,January,1,Thursday,3,Dec-16,50,10,6,12,0.2,0.12,0.24
22-01-2026,DEL,5,CP,Airbus,1,1,January,1,Thursday,3,16-20,49,15,6,11,0.3061,0.1224,0.2245
22-01-2026,DEL,5,FO,Airbus,1,1,January,1,Thursday,3,16-20,45,8,4,7,0.1778,0.0889,0.1556
22-01-2026,DEL,6,CP,Airbus,1,1,January,1,Thursday,3,20-24,13,7,7,1,0.5385,0.5385,0.0769
22-01-2026,DEL,6,FO,Airbus,1,1,January,1,Thursday,3,20-24,15,7,6,2,0.4667,0.4,0.1333
23-01-2026,DEL,1,CP,Airbus,1,1,January,1,Friday,4,0-4,5,2,1,1,0.4,0.2,0.2
23-01-2026,DEL,1,FO,Airbus,1,1,January,1,Friday,4,0-4,4,2,1,1,0.5,0.25,0.25
23-01-2026,DEL,2,CP,Airbus,1,1,January,1,Friday,4,04-Aug,45,18,6,6,0.4,0.1333,0.1333
23-01-2026,DEL,2,FO,Airbus,1,1,January,1,Friday,4,04-Aug,39,13,5,7,0.3333,0.1282,0.1795
23-01-2026,DEL,3,CP,Airbus,1,1,January,1,Friday,4,08-Dec,26,9,2,3,0.3462,0.0769,0.1154
23-01-2026,DEL,3,FO,Airbus,1,1,January,1,Friday,4,08-Dec,20,2,2,3,0.1,0.1,0.15
23-01-2026,DEL,4,CP,Airbus,1,1,January,1,Friday,4,Dec-16,56,22,5,9,0.3929,0.0893,0.1607
23-01-2026,DEL,4,FO,Airbus,1,1,January,1,Friday,4,Dec-16,36,7,5,10,0.1944,0.1389,0.2778
23-01-2026,DEL,5,CP,Airbus,1,1,January,1,Friday,4,16-20,51,14,4,5,0.2745,0.0784,0.098
23-01-2026,DEL,5,FO,Airbus,1,1,January,1,Friday,4,16-20,56,13,6,11,0.2321,0.1071,0.1964
23-01-2026,DEL,6,CP,Airbus,1,1,January,1,Friday,4,20-24,18,7,6,0,0.3889,0.3333,0
23-01-2026,DEL,6,FO,Airbus,1,1,January,1,Friday,4,20-24,22,11,6,4,0.5,0.2727,0.1818
24-01-2026,DEL,1,CP,Airbus,1,1,January,1,Saturday,5,0-4,5,2,2,0,0.4,0.4,0
24-01-2026,DEL,1,FO,Airbus,1,1,January,1,Saturday,5,0-4,5,3,1,0,0.6,0.2,0
24-01-2026,DEL,2,CP,Airbus,1,1,January,1,Saturday,5,04-Aug,43,16,7,7,0.3721,0.1628,0.1628
24-01-2026,DEL,2,FO,Airbus,1,1,January,1,Saturday,5,04-Aug,43,16,5,6,0.3721,0.1163,0.1395
24-01-2026,DEL,3,CP,Airbus,1,1,January,1,Saturday,5,08-Dec,28,7,4,5,0.25,0.1429,0.1786
24-01-2026,DEL,3,FO,Airbus,1,1,January,1,Saturday,5,08-Dec,20,3,2,1,0.15,0.1,0.05
24-01-2026,DEL,4,CP,Airbus,1,1,January,1,Saturday,5,Dec-16,58,17,6,17,0.2931,0.1034,0.2931
24-01-2026,DEL,4,FO,Airbus,1,1,January,1,Saturday,5,Dec-16,45,6,5,8,0.1333,0.1111,0.1778
24-01-2026,DEL,5,CP,Airbus,1,1,January,1,Saturday,5,16-20,45,14,4,6,0.3111,0.0889,0.1333
24-01-2026,DEL,5,FO,Airbus,1,1,January,1,Saturday,5,16-20,41,11,4,10,0.2683,0.0976,0.2439
24-01-2026,DEL,6,CP,Airbus,1,1,January,1,Saturday,5,20-24,16,6,6,3,0.375,0.375,0.1875
24-01-2026,DEL,6,FO,Airbus,1,1,January,1,Saturday,5,20-24,20,8,6,4,0.4,0.3,0.2
25-01-2026,DEL,1,CP,Airbus,1,1,January,1,Sunday,6,0-4,5,3,1,2,0.6,0.2,0.4
25-01-2026,DEL,1,FO,Airbus,1,1,January,1,Sunday,6,0-4,4,2,1,2,0.5,0.25,0.5
25-01-2026,DEL,2,CP,Airbus,1,1,January,1,Sunday,6,04-Aug,48,15,7,5,0.3125,0.1458,0.1042
25-01-2026,DEL,2,FO,Airbus,1,1,January,1,Sunday,6,04-Aug,46,14,7,5,0.3043,0.1522,0.1087
25-01-2026,DEL,3,CP,Airbus,1,1,January,1,Sunday,6,08-Dec,28,13,2,7,0.4643,0.0714,0.25
25-01-2026,DEL,3,FO,Airbus,1,1,January,1,Sunday,6,08-Dec,19,5,2,7,0.2632,0.1053,0.3684
25-01-2026,DEL,4,CP,Airbus,1,1,January,1,Sunday,6,Dec-16,60,19,6,13,0.3167,0.1,0.2167
25-01-2026,DEL,4,FO,Airbus,1,1,January,1,Sunday,6,Dec-16,48,9,4,12,0.1875,0.0833,0.25
25-01-2026,DEL,5,CP,Airbus,1,1,January,1,Sunday,6,16-20,40,14,3,8,0.35,0.075,0.2
25-01-2026,DEL,5,FO,Airbus,1,1,January,1,Sunday,6,16-20,41,10,5,11,0.2439,0.122,0.2683
25-01-2026,DEL,6,CP,Airbus,1,1,January,1,Sunday,6,20-24,21,8,7,6,0.381,0.3333,0.2857
25-01-2026,DEL,6,FO,Airbus,1,1,January,1,Sunday,6,20-24,20,8,7,2,0.4,0.35,0.1
26-01-2026,DEL,1,CP,Airbus,1,1,January,1,Monday,0,0-4,7,2,1,0,0.2857,0.1429,0
26-01-2026,DEL,1,FO,Airbus,1,1,January,1,Monday,0,0-4,3,2,1,1,0.6667,0.3333,0.3333
26-01-2026,DEL,2,CP,Airbus,1,1,January,1,Monday,0,04-Aug,46,13,7,10,0.2826,0.1522,0.2174
26-01-2026,DEL,2,FO,Airbus,1,1,January,1,Monday,0,04-Aug,40,13,6,4,0.325,0.15,0.1
26-01-2026,DEL,3,CP,Airbus,1,1,January,1,Monday,0,08-Dec,24,6,4,0,0.25,0.1667,0
26-01-2026,DEL,3,FO,Airbus,1,1,January,1,Monday,0,08-Dec,22,3,2,3,0.1364,0.0909,0.1364
26-01-2026,DEL,4,CP,Airbus,1,1,January,1,Monday,0,Dec-16,49,17,6,8,0.3469,0.1224,0.1633
26-01-2026,DEL,4,FO,Airbus,1,1,January,1,Monday,0,Dec-16,44,8,5,8,0.1818,0.1136,0.1818
26-01-2026,DEL,5,CP,Airbus,1,1,January,1,Monday,0,16-20,40,10,2,5,0.25,0.05,0.125
26-01-2026,DEL,5,FO,Airbus,1,1,January,1,Monday,0,16-20,42,7,2,9,0.1667,0.0476,0.2143
26-01-2026,DEL,6,CP,Airbus,1,1,January,1,Monday,0,20-24,20,8,7,2,0.4,0.35,0.1
26-01-2026,DEL,6,FO,Airbus,1,1,January,1,Monday,0,20-24,30,9,5,3,0.3,0.1667,0.1
27-01-2026,DEL,1,CP,Airbus,1,1,January,1,Tuesday,1,0-4,8,3,1,1,0.375,0.125,0.125
27-01-2026,DEL,1,FO,Airbus,1,1,January,1,Tuesday,1,0-4,7,4,1,1,0.5714,0.1429,0.1429
27-01-2026,DEL,2,CP,Airbus,1,1,January,1,Tuesday,1,04-Aug,50,13,4,10,0.26,0.08,0.2
27-01-2026,DEL,2,FO,Airbus,1,1,January,1,Tuesday,1,04-Aug,48,9,3,2,0.1875,0.0625,0.0417
27-01-2026,DEL,3,CP,Airbus,1,1,January,1,Tuesday,1,08-Dec,42,9,5,7,0.2143,0.119,0.1667
27-01-2026,DEL,3,FO,Airbus,1,1,January,1,Tuesday,1,08-Dec,35,5,5,2,0.1429,0.1429,0.0571
27-01-2026,DEL,4,CP,Airbus,1,1,January,1,Tuesday,1,Dec-16,51,22,6,8,0.4314,0.1176,0.1569
27-01-2026,DEL,4,FO,Airbus,1,1,January,1,Tuesday,1,Dec-16,40,8,6,3,0.2,0.15,0.075
27-01-2026,DEL,5,CP,Airbus,1,1,January,1,Tuesday,1,16-20,46,19,3,8,0.413,0.0652,0.1739
27-01-2026,DEL,5,FO,Airbus,1,1,January,1,Tuesday,1,16-20,50,12,2,7,0.24,0.04,0.14
27-01-2026,DEL,6,CP,Airbus,1,1,January,1,Tuesday,1,20-24,14,5,5,2,0.3571,0.3571,0.1429
27-01-2026,DEL,6,FO,Airbus,1,1,January,1,Tuesday,1,20-24,19,5,5,2,0.2632,0.2632,0.1053
28-01-2026,DEL,1,CP,Airbus,1,1,January,1,Wednesday,2,0-4,4,2,1,0,0.5,0.25,0
28-01-2026,DEL,1,FO,Airbus,1,1,January,1,Wednesday,2,0-4,4,2,1,0,0.5,0.25,0
28-01-2026,DEL,2,CP,Airbus,1,1,January,1,Wednesday,2,04-Aug,50,11,6,5,0.22,0.12,0.1
28-01-2026,DEL,2,FO,Airbus,1,1,January,1,Wednesday,2,04-Aug,48,8,4,6,0.1667,0.0833,0.125
28-01-2026,DEL,3,CP,Airbus,1,1,January,1,Wednesday,2,08-Dec,48,10,7,5,0.2083,0.1458,0.1042
28-01-2026,DEL,3,FO,Airbus,1,1,January,1,Wednesday,2,08-Dec,37,4,5,4,0.1081,0.1351,0.1081
28-01-2026,DEL,4,CP,Airbus,1,1,January,1,Wednesday,2,Dec-16,56,21,4,9,0.375,0.0714,0.1607
28-01-2026,DEL,4,FO,Airbus,1,1,January,1,Wednesday,2,Dec-16,45,11,5,9,0.2444,0.1111,0.2
28-01-2026,DEL,5,CP,Airbus,1,1,January,1,Wednesday,2,16-20,44,15,3,3,0.3409,0.0682,0.0682
28-01-2026,DEL,5,FO,Airbus,1,1,January,1,Wednesday,2,16-20,46,6,3,5,0.1304,0.0652,0.1087
28-01-2026,DEL,6,CP,Airbus,1,1,January,1,Wednesday,2,20-24,19,9,7,4,0.4737,0.3684,0.2105
28-01-2026,DEL,6,FO,Airbus,1,1,January,1,Wednesday,2,20-24,19,10,6,2,0.5263,0.3158,0.1053
29-01-2026,DEL,1,CP,Airbus,1,1,January,1,Thursday,3,0-4,5,2,1,1,0.4,0.2,0.2
29-01-2026,DEL,1,FO,Airbus,1,1,January,1,Thursday,3,0-4,7,3,1,1,0.4286,0.1429,0.1429
29-01-2026,DEL,2,CP,Airbus,1,1,January,1,Thursday,3,04-Aug,50,12,3,8,0.24,0.06,0.16
29-01-2026,DEL,2,FO,Airbus,1,1,January,1,Thursday,3,04-Aug,49,12,4,7,0.2449,0.0816,0.1429
29-01-2026,DEL,3,CP,Airbus,1,1,January,1,Thursday,3,08-Dec,55,13,7,8,0.2364,0.1273,0.1455
29-01-2026,DEL,3,FO,Airbus,1,1,January,1,Thursday,3,08-Dec,43,10,7,9,0.2326,0.1628,0.2093
29-01-2026,DEL,4,CP,Airbus,1,1,January,1,Thursday,3,Dec-16,60,22,6,17,0.3667,0.1,0.2833
